X,Y,Z
188211.0,7408840.0,528.711234024
188171.0,7408932.0,528.586249274
188112.0,7409012.0,528.494916119
188051.0,7409092.0,528.430803144
187991.0,7409172.0,528.261643687
187953.0,7409260.0,528.546596943
187945.0,7409360.0,528.643899391
187951.0,7409459.0,528.423571209
187971.0,7409557.0,528.077496104
187991.0,7409655.0,527.667736233
188012.0,7409753.0,527.083963016
188025.0,7409852.0,526.624103912
187995.0,7409943.0,526.285065028
187945.0,7410029.0,526.356704112
187865.0,7410088.0,526.361201197
187781.0,7410141.0,525.961323518
187696.0,7410194.0,525.564142798
187611.0,7410247.0,525.066758587
187527.0,7410301.0,524.655454921
187442.0,7410354.0,524.525641855
187345.0,7410374.0,524.591966812
187290.0,7410302.0,525.005225752
187204.0,7410252.0,525.204673715
187115.0,7410209.0,525.085244616
187018.0,7410230.0,525.030481031
186922.0,7410259.0,524.652806703
186826.0,7410282.0,524.507840358
186727.0,7410293.0,524.386803385
186627.0,7410304.0,524.184433638
186528.0,7410315.0,524.245304403
186487.0,7410387.0,523.641811322
186487.0,7410487.0,523.061328093
186487.0,7410587.0,522.758269418
186487.0,7410687.0,522.446010006
186487.0,7410787.0,522.055442269
186487.0,7410887.0,521.8384877
186487.0,7410987.0,522.32122203
186487.0,7411087.0,522.319147906
186487.0,7411187.0,521.942329926
186487.0,7411287.0,521.435123972
186487.0,7411387.0,521.55886281
186487.0,7411487.0,520.919553265
186487.0,7411587.0,520.785668956
186487.0,7411687.0,520.88441342
186487.0,7411787.0,520.741219902
186487.0,7411887.0,520.241949284
186487.0,7411987.0,519.996982264
186487.0,7412087.0,519.859639926
186487.0,7412187.0,519.639025698
186487.0,7412287.0,519.371208978
186487.0,7412387.0,519.282174123
186487.0,7412487.0,519.366980229
186487.0,7412587.0,519.000738856
186487.0,7412687.0,518.77871565
186487.0,7412787.0,518.340649713
186487.0,7412887.0,517.895491383
186487.0,7412987.0,517.786821548
186487.0,7413087.0,517.9604705
186487.0,7413187.0,517.868828447
186487.0,7413287.0,517.595678199
186487.0,7413387.0,517.385295937
186487.0,7413487.0,517.465314189
186487.0,7413587.0,517.168726916
186487.0,7413687.0,516.508403214
186487.0,7413787.0,515.968943061
186487.0,7413887.0,516.27683676
186487.0,7413987.0,516.215153472
186487.0,7414087.0,515.933342191
186487.0,7414187.0,516.052909388
186487.0,7414287.0,516.117595356
186487.0,7414387.0,516.240908972
186487.0,7414487.0,516.377717456
186487.0,7414587.0,516.286048143
186487.0,7414687.0,516.364087668
186487.0,7414787.0,516.375965306
186487.0,7414887.0,516.891566317
186487.0,7414987.0,516.893335964
186487.0,7415087.0,517.140073749
186487.0,7415187.0,517.571701897
186487.0,7415287.0,517.497421811
186487.0,7415387.0,517.601804274
186487.0,7415487.0,517.996067206
186487.0,7415587.0,518.804507191
186532.0,7415650.0,520.44793502
186631.0,7415634.0,520.734883726
186729.0,7415619.0,521.067031121
186826.0,7415642.0,522.144738856
186925.0,7415638.0,523.061680998
187012.0,7415604.0,523.58141231
187074.0,7415525.0,521.787149604
187150.0,7415481.0,521.905857971
187249.0,7415494.0,522.433909444
187349.0,7415503.0,523.001137538
187448.0,7415511.0,523.45621481
187548.0,7415519.0,523.929497676
187630.0,7415551.0,524.587852916
187595.0,7415633.0,525.476534582
187534.0,7415712.0,526.000948899
187472.0,7415791.0,526.578687324
187411.0,7415870.0,527.563887527
187421.0,7415969.0,527.570614901
187479.0,7416044.0,528.17055868
187558.0,7416104.0,528.489694821
187638.0,7416164.0,528.919778222
187669.0,7416257.0,529.400599154
187634.0,7416347.0,530.136252571
187553.0,7416406.0,532.419634843
187472.0,7416465.0,532.983409175
187463.0,7416563.0,532.132304189
187462.0,7416663.0,532.26917194
187462.0,7416763.0,532.904213695
187443.0,7416857.0,533.696261361
187385.0,7416938.0,533.819393392
187316.0,7416991.0,532.992785254
187217.0,7417004.0,532.888861649
187118.0,7417017.0,534.178442928
187019.0,7417031.0,535.192084454
186920.0,7417036.0,533.505234486
186820.0,7417028.0,532.577096963
186720.0,7417021.0,532.875531048
186623.0,7417003.0,531.781488332
186553.0,7416940.0,531.999550428
186487.0,7416917.0,529.113881529
186487.0,7417017.0,527.070277272
186487.0,7417117.0,527.792824424
186487.0,7417217.0,529.015574962
186487.0,7417317.0,531.757707053
186487.0,7417417.0,535.088345722
186487.0,7417517.0,538.897650564
186487.0,7417617.0,541.876309686
186487.0,7417717.0,545.70207241
186487.0,7417817.0,547.137101415
186487.0,7417917.0,550.437350425
186487.0,7418017.0,558.852640738
186487.0,7418117.0,570.609920515
186551.0,7418148.0,579.65906791
186645.0,7418113.0,571.234181824
186739.0,7418078.0,580.5098441
186834.0,7418047.0,581.144749514
186930.0,7418019.0,577.861825788
187026.0,7417992.0,570.557119982
187125.0,7417979.0,583.922795455
187225.0,7417969.0,579.979479972
187324.0,7417958.0,585.367226006
187424.0,7417948.0,586.284062239
187523.0,7417938.0,576.72173406
187623.0,7417928.0,572.222324278
187722.0,7417918.0,581.525395907
187821.0,7417907.0,585.302813917
187919.0,7417885.0,585.823809962
188016.0,7417863.0,584.082122411
188114.0,7417840.0,584.286193534
188211.0,7417818.0,585.107242931
188307.0,7417792.0,569.834306929
188377.0,7417721.0,551.202240483
188412.0,7417630.0,547.996363028
188489.0,7417570.0,551.549417001
188587.0,7417552.0,554.092385424
188686.0,7417539.0,552.226250681
188785.0,7417526.0,553.290778904
188884.0,7417514.0,553.808149567
188983.0,7417501.0,556.574881291
189078.0,7417472.0,559.010511555
189170.0,7417433.0,558.541354447
189262.0,7417394.0,558.292019307
189354.0,7417355.0,556.34369108
189448.0,7417319.0,548.559507304
189543.0,7417290.0,553.286625048
189641.0,7417283.0,556.389187642
189741.0,7417292.0,560.387168523
189840.0,7417302.0,571.951963865
189940.0,7417312.0,576.120630197
190039.0,7417314.0,566.851292006
190136.0,7417292.0,569.613601055
190234.0,7417271.0,580.661537776
190332.0,7417249.0,583.941602514
190429.0,7417228.0,579.270996416
190528.0,7417210.0,572.02765746
190626.0,7417193.0,575.482354065
190725.0,7417176.0,577.292581006
190823.0,7417157.0,570.271464731
190921.0,7417137.0,564.440946251
191019.0,7417117.0,565.703791831
191111.0,7417078.0,562.768131286
191203.0,7417038.0,562.694204578
191295.0,7416999.0,566.293220067
191387.0,7416960.0,561.528362193
191480.0,7416923.0,563.24243253
191574.0,7416889.0,567.437978235
191668.0,7416855.0,568.678822276
191762.0,7416820.0,564.678655735
191856.0,7416786.0,567.933341377
191950.0,7416752.0,571.878184232
192044.0,7416718.0,572.306887075
192138.0,7416684.0,566.441982147
192231.0,7416649.0,561.49826387
192328.0,7416635.0,562.027332732
192427.0,7416648.0,565.754601109
192526.0,7416661.0,566.822243468
192621.0,7416632.0,566.950600403
192716.0,7416600.0,568.640946883
192813.0,7416575.0,568.942652771
192911.0,7416555.0,573.063519035
193009.0,7416561.0,577.068906123
193107.0,7416580.0,569.756062201
193205.0,7416599.0,570.099347365
193282.0,7416663.0,590.089013063
193363.0,7416717.0,598.113570775
193462.0,7416703.0,591.566223429
193561.0,7416690.0,593.169700442
193660.0,7416679.0,596.078523484
193760.0,7416678.0,596.02990721
193860.0,7416670.0,591.620319227
193959.0,7416658.0,602.466730239
194058.0,7416644.0,602.293971015
194132.0,7416578.0,599.047579956
194206.0,7416509.0,603.814424418
194291.0,7416475.0,600.941835541
194389.0,7416496.0,599.018240799
194487.0,7416517.0,597.764823279
194585.0,7416538.0,615.147144495
194684.0,7416534.0,621.680061066
194771.0,7416487.0,606.95591524
194855.0,7416434.0,601.298227674
194949.0,7416411.0,618.239812242
195049.0,7416410.0,615.663051221
195144.0,7416393.0,614.229614176
195223.0,7416340.0,607.392389756
195316.0,7416374.0,621.180092973
195412.0,7416346.0,633.349706832
195508.0,7416319.0,637.252691046
195606.0,7416301.0,622.371652441
195706.0,7416300.0,605.992126298
195806.0,7416299.0,636.31241687
195906.0,7416298.0,643.558397962
196006.0,7416296.0,632.164359182
196105.0,7416302.0,624.834099225
196200.0,7416333.0,625.001394399
196297.0,7416354.0,607.279368191
196397.0,7416365.0,598.638007423
196446.0,7416452.0,621.442521103
196530.0,7416502.0,644.916905055
196615.0,7416451.0,618.075452412
196701.0,7416400.0,591.909048255
196791.0,7416360.0,577.753247193
196891.0,7416358.0,574.1191372
196991.0,7416357.0,581.507766687
197080.0,7416320.0,584.19162803
197161.0,7416263.0,588.821722885
197250.0,7416225.0,597.537695614
197292.0,7416283.0,608.858398191
197297.0,7416383.0,618.573669629
197363.0,7416426.0,604.896758433
197462.0,7416413.0,603.805987416
197562.0,7416403.0,604.188992522
197645.0,7416443.0,598.246628215
197726.0,7416495.0,601.879218528
197826.0,7416499.0,604.707973189
197923.0,7416514.0,606.516972195
198006.0,7416568.0,608.626043852
198094.0,7416615.0,601.960091936
198189.0,7416641.0,589.944809228
198280.0,7416601.0,581.504560751
198376.0,7416571.0,576.390946267
198473.0,7416562.0,571.208547304
198572.0,7416575.0,568.092986802
198652.0,7416628.0,565.566870251
198623.0,7416709.0,558.54269498
198532.0,7416732.0,557.638516107
198434.0,7416721.0,558.780203112
198337.0,7416696.0,569.881941657
198257.0,7416750.0,577.311519616
198269.0,7416849.0,591.251485003
198293.0,7416944.0,595.586505232
198364.0,7417014.0,601.281392367
198435.0,7417085.0,595.802806163
198509.0,7417150.0,585.924939021
198597.0,7417104.0,589.277841844
198684.0,7417054.0,585.660642654
198760.0,7417067.0,586.715526502
198791.0,7417161.0,591.46322168
198825.0,7417252.0,595.204484948
198791.0,7417345.0,597.087799777
198747.0,7417435.0,598.810311564
198800.0,7417517.0,600.933332515
198868.0,7417587.0,600.120754162
198964.0,7417616.0,594.274357698
199062.0,7417637.0,583.666654198
199153.0,7417674.0,567.200306009
199206.0,7417756.0,556.351237856
199231.0,7417853.0,534.621322069
199272.0,7417938.0,537.03347598
199362.0,7417982.0,539.44512677
199451.0,7417993.0,539.819560595
199533.0,7417935.0,551.629497871
199594.0,7417856.0,563.514137095
199682.0,7417855.0,569.943323422
199777.0,7417884.0,577.826359654
199876.0,7417899.0,581.596193601
199973.0,7417922.0,582.144449918
200061.0,7417962.0,586.396325085
200151.0,7418000.0,596.515889372
200248.0,7418025.0,605.847152805
200343.0,7417993.0,604.220491575
200432.0,7417951.0,589.601429795
200510.0,7417888.0,572.217201951
200608.0,7417869.0,568.866805661
200706.0,7417850.0,563.173988185
200803.0,7417825.0,550.182374228
200897.0,7417793.0,547.279173904
200995.0,7417780.0,545.721872383
201095.0,7417781.0,542.684849104
201195.0,7417783.0,543.473579437
201290.0,7417812.0,543.659315264
201384.0,7417846.0,541.686795058
201440.0,7417907.0,539.966965973
201442.0,7418007.0,544.919656034
201468.0,7418104.0,550.900680122
201494.0,7418200.0,554.291968867
201577.0,7418250.0,548.836691029
201676.0,7418262.0,548.924739058
201776.0,7418272.0,547.221523192
201875.0,7418283.0,546.561358289
201973.0,7418301.0,545.37086104
202072.0,7418316.0,544.460464203
202168.0,7418289.0,542.03614143
202264.0,7418263.0,540.180171624
202323.0,7418184.0,537.419486736
202377.0,7418099.0,535.64088463
202436.0,7418019.0,534.119370579
202497.0,7417940.0,532.414139183
202572.0,7417879.0,530.40881315
202668.0,7417853.0,530.266810649
202767.0,7417842.0,529.335886472
202865.0,7417852.0,530.037103181
202963.0,7417875.0,528.860755705
203034.0,7417938.0,529.73575866
203095.0,7418018.0,528.60846616
203173.0,7418065.0,527.087611264
203271.0,7418054.0,527.581035446
203356.0,7418002.0,530.819130348
203441.0,7417949.0,531.366648446
203540.0,7417937.0,532.99812219
203639.0,7417926.0,531.225896227
203739.0,7417915.0,532.745935516
203838.0,7417917.0,532.207198001
203935.0,7417938.0,530.915637147
204033.0,7417959.0,529.739432126
204131.0,7417980.0,531.538196862
204205.0,7418039.0,528.360413407
204269.0,7418116.0,525.972756695
204271.0,7418203.0,525.193577508
204202.0,7418276.0,525.595647432
204184.0,7418369.0,525.766608318
204222.0,7418454.0,525.911183748
204297.0,7418520.0,526.302885288
204383.0,7418570.0,528.591550021
204470.0,7418621.0,528.413568962
204556.0,7418672.0,527.174699599
204631.0,7418737.0,526.33701991
204700.0,7418809.0,526.210318811
204767.0,7418883.0,526.989684544
204824.0,7418965.0,527.556971521
204882.0,7419047.0,528.297144233
204940.0,7419128.0,525.289516724
205028.0,7419167.0,523.325943355
205125.0,7419176.0,524.37006335
205222.0,7419151.0,525.159400739
205318.0,7419126.0,525.645947098
205415.0,7419100.0,526.315235047
205512.0,7419075.0,526.944886732
205608.0,7419046.0,527.546157681
205702.0,7419015.0,528.114283793
205797.0,7418983.0,528.368868484
205893.0,7418986.0,529.124457816
205990.0,7419012.0,529.866985263
206076.0,7418990.0,529.675237509
206145.0,7418918.0,527.082994656
206211.0,7418844.0,526.225073989
206269.0,7418771.0,525.696264722
206367.0,7418751.0,526.194060312
206374.0,7418665.0,525.785566513
206336.0,7418575.0,525.863101952
206268.0,7418502.0,526.95902514
206309.0,7418444.0,528.724415541
206404.0,7418412.0,532.465374613
206461.0,7418343.0,532.832202406
206483.0,7418245.0,527.629999627
206536.0,7418162.0,524.294356029
206594.0,7418080.0,524.56568562
206622.0,7417984.0,523.852668875
206649.0,7417888.0,523.441799835
206696.0,7417802.0,524.237474176
206764.0,7417730.0,528.915815006
206851.0,7417685.0,537.978841034
206951.0,7417686.0,552.490777888
207051.0,7417686.0,560.854032353
207148.0,7417676.0,552.820661626
207242.0,7417698.0,548.663404572
207334.0,7417738.0,545.699975976
207432.0,7417754.0,541.884096295
207531.0,7417768.0,538.51084098
207630.0,7417782.0,528.318980939
207729.0,7417795.0,519.678702495
207796.0,7417849.0,518.317589419
207801.0,7417949.0,520.91065731
207810.0,7418048.0,521.340232496
207830.0,7418144.0,523.410731304
207929.0,7418150.0,518.822594601
208029.0,7418150.0,515.506236161
208129.0,7418150.0,516.085409204
208229.0,7418149.0,516.837025484
208328.0,7418154.0,518.720175168
208417.0,7418199.0,520.119002077
208506.0,7418245.0,517.971540891
208562.0,7418324.0,517.84883823
208611.0,7418411.0,515.959602246
208593.0,7418507.0,513.169356018
208566.0,7418603.0,511.85080424
208549.0,7418699.0,511.748777475
208609.0,7418779.0,511.936661871
208659.0,7418860.0,511.936292517
208610.0,7418947.0,514.304257097
208590.0,7419040.0,516.943821146
208608.0,7419138.0,518.971134042
208696.0,7419186.0,517.651440414
208785.0,7419232.0,513.906809866
208785.0,7419314.0,513.599140125
208704.0,7419372.0,516.620631565
208637.0,7419445.0,519.706325808
208576.0,7419525.0,522.342902935
208536.0,7419616.0,521.651341201
208577.0,7419697.0,518.112494782
208646.0,7419770.0,518.218451138
208714.0,7419843.0,515.589360439
208743.0,7419919.0,514.934676021
208686.0,7420001.0,513.893995673
208588.0,7420021.0,514.117211563
208490.0,7420040.0,514.176590124
208447.0,7420107.0,516.232321901
208507.0,7420185.0,514.745730254
208577.0,7420256.0,514.348750777
208646.0,7420328.0,510.492341833
208563.0,7420381.0,513.138255933
208498.0,7420456.0,513.191517536
208405.0,7420475.0,512.374142268
208314.0,7420446.0,514.53239265
208230.0,7420391.0,516.770313887
208147.0,7420341.0,518.44766617
208054.0,7420322.0,520.195194586
207957.0,7420341.0,520.56726868
207860.0,7420366.0,519.343053303
207783.0,7420417.0,517.524919511
207741.0,7420508.0,515.696707224
207755.0,7420600.0,515.607707648
207796.0,7420691.0,514.306644101
207837.0,7420782.0,510.528770321
207850.0,7420874.0,507.496357262
207797.0,7420956.0,507.193168365
207727.0,7421028.0,509.056841395
207685.0,7421111.0,510.26474339
207686.0,7421211.0,507.343976021
207696.0,7421311.0,505.01492495
207696.0,7421408.0,503.170278955
207654.0,7421498.0,501.661817966
207611.0,7421589.0,500.886742846
207569.0,7421679.0,500.331679092
207526.0,7421770.0,499.895985702
207525.0,7421864.0,499.114420067
207560.0,7421955.0,500.783941023
207644.0,7422005.0,497.473280625
207706.0,7421928.0,497.586647139
207778.0,7421859.0,497.914152995
207852.0,7421795.0,499.761351299
207942.0,7421752.0,501.545053241
208032.0,7421708.0,502.764245841
208123.0,7421666.0,502.657762071
208217.0,7421631.0,502.329266122
208310.0,7421596.0,501.900598881
208410.0,7421595.0,500.370642329
208508.0,7421585.0,499.769424683
208537.0,7421490.0,500.778632405
208565.0,7421394.0,500.585187655
208592.0,7421298.0,500.742832201
208595.0,7421203.0,501.351687751
208546.0,7421116.0,502.744075432
208498.0,7421029.0,504.002222658
208449.0,7420941.0,505.372580732
208495.0,7420854.0,506.08614009
208587.0,7420829.0,505.816056035
208672.0,7420850.0,505.633262447
208711.0,7420942.0,504.162807296
208750.0,7421033.0,502.525079812
208769.0,7421129.0,501.278066429
208715.0,7421213.0,500.589228351
208664.0,7421298.0,500.052851093
208654.0,7421398.0,499.551992767
208644.0,7421498.0,499.569729381
208660.0,7421596.0,498.311014891
208724.0,7421664.0,495.832002849
208700.0,7421756.0,494.55941955
208615.0,7421803.0,494.347399572
208518.0,7421830.0,494.481417503
208423.0,7421859.0,494.666049963
208336.0,7421908.0,494.670384351
208248.0,7421957.0,494.863409398
208161.0,7422005.0,495.439802676
